tid,spawn_time,node_id,lon,lat,weight,deadline,status,assigned_vehicle,finish_time,travel_distance_m
0,4.000,424,-3.1877790,55.9449950,49.2352,311.868,DONE,0,37.500,333.359
1,5.000,232,-3.1896510,55.9472490,63.9794,211.686,DONE,1,39.000,325.817
2,10.000,551,-3.1867740,55.9453710,68.9561,171.110,DONE,2,32.500,240.067
3,14.000,385,-3.1879550,55.9468460,63.6914,268.151,DONE,3,24.500,109.955
4,15.000,130,-3.1909390,55.9466500,15.1566,169.366,DONE,4,34.000,193.614
5,17.000,373,-3.1880000,55.9465060,28.6254,266.946,DONE,5,27.500,110.345
6,26.000,489,-3.1872450,55.9452420,8.8291,231.892,DONE,6,53.500,274.449
7,28.500,196,-3.1900910,55.9451510,51.6489,217.412,DONE,7,48.500,197.114
8,31.500,275,-3.1890800,55.9473740,23.8663,271.202,DONE,8,64.500,312.781
9,32.000,446,-3.1876980,55.9452840,34.1155,204.142,DONE,9,61.500,289.863
10,34.500,277,-3.1890200,55.9459970,19.1626,339.162,DONE,3,46.000,109.553
11,37.500,181,-3.1902710,55.9451600,33.5212,209.092,DONE,5,57.000,185.437
12,39.500,20,-3.1932060,55.9477660,8.1870,247.498,DONE,4,102.000,240.762
13,40.500,422,-3.1877860,55.9463160,51.3699,291.526,DONE,4,147.500,2.530
14,43.000,136,-3.1908670,55.9464330,8.2452,185.689,DONE,4,80.500,116.360
15,43.500,253,-3.1893930,55.9458870,66.5599,351.911,DONE,4,69.000,102.358
16,48.000,329,-3.1883420,55.9465800,39.3527,309.231,DONE,4,58.500,51.967
17,49.000,412,-3.1878190,55.9463300,22.9954,306.742,DONE,4,147.000,483.706
18,53.500,375,-3.1879950,55.9464050,13.4333,350.330,DONE,2,71.000,171.426
19,59.000,336,-3.1882980,55.9450740,32.5994,309.125,DONE,3,92.000,328.589
20,61.000,525,-3.1869360,55.9453310,17.8764,233.386,DONE,7,136.000,453.741
21,64.000,97,-3.1911340,55.9468610,40.5450,375.998,DONE,7,90.500,220.103
22,69.500,142,-3.1907410,55.9474550,56.3714,232.411,DONE,0,104.000,324.464
23,72.000,401,-3.1878720,55.9474820,9.5173,242.271,DONE,1,92.500,200.994
24,77.000,560,-3.1867170,55.9473380,58.4857,301.534,DONE,5,100.000,232.957
25,78.000,470,-3.1875760,55.9464750,29.5825,375.060,DONE,6,91.000,107.496
26,79.500,234,-3.1896070,55.9447070,61.0756,411.375,DONE,6,126.000,343.090
27,81.500,582,-3.1865210,55.9450150,49.5867,272.791,DONE,2,170.500,519.453
28,83.000,36,-3.1918320,55.9460280,67.6950,223.604,DONE,2,119.000,119.253
29,84.000,73,-3.1912790,55.9453790,42.5650,255.052,DONE,2,107.500,210.054
30,88.500,314,-3.1884730,55.9461930,54.6653,240.851,DONE,9,107.000,159.045
31,100.000,188,-3.1901600,55.9450750,9.2889,320.903,DONE,8,120.000,192.648
32,106.000,432,-3.1877410,55.9468490,67.1279,316.835,DONE,1,132.500,165.128
33,106.500,420,-3.1877980,55.9446590,16.7743,310.795,DONE,1,209.500,112.545
34,107.000,421,-3.1877880,55.9454230,46.7710,253.403,DONE,1,198.500,415.630
35,110.000,279,-3.1889780,55.9474840,13.0335,358.677,DONE,5,234.500,261.990
36,110.500,310,-3.1884930,55.9465090,30.4532,397.637,DONE,1,116.500,39.689
37,112.000,240,-3.1895260,55.9479320,58.3562,329.285,DONE,1,154.500,218.354
38,113.000,195,-3.1900920,55.9450640,49.3163,318.845,DONE,5,144.500,209.394
39,114.000,424,-3.1877790,55.9449950,50.7910,274.147,DONE,5,163.500,194.651
40,114.500,564,-3.1866860,55.9473530,59.2846,403.652,DONE,5,205.500,398.346
41,127.000,122,-3.1909960,55.9449400,39.9954,367.282,DONE,3,152.500,246.811
42,132.000,226,-3.1897580,55.9455870,44.2580,398.909,DONE,9,144.000,113.818
43,133.000,522,-3.1869610,55.9456440,36.2981,305.243,DONE,0,156.500,207.639
44,136.500,13,-3.1946950,55.9448760,59.0647,321.645,DONE,0,212.000,558.803
45,143.000,445,-3.1876990,55.9464780,33.5082,447.216,DONE,8,156.000,141.222
46,144.500,149,-3.1906890,55.9452010,52.0821,373.083,DONE,6,189.000,203.988
47,145.000,326,-3.1883700,55.9461780,26.4189,284.313,DONE,6,168.500,164.287
48,146.500,476,-3.1875190,55.9459270,8.2071,399.879,DONE,9,174.000,183.241
49,148.000,64,-3.1913420,55.9468710,68.2432,327.744,DONE,6,216.000,273.553
50,152.000,235,-3.1895910,55.9473260,66.1619,303.979,DONE,6,232.500,163.964
51,152.500,313,-3.1884760,55.9451260,28.3897,461.257,DONE,9,195.000,194.610
52,155.000,404,-3.1878660,55.9474880,45.0314,435.993,DONE,9,236.500,388.407
53,161.500,330,-3.1883400,55.9450550,40.9331,363.028,DONE,7,195.000,334.130
54,165.500,523,-3.1869520,55.9462580,45.1297,460.280,DONE,4,183.000,196.093
55,166.000,170,-3.1905430,55.9474860,9.1870,490.600,DONE,8,202.000,329.368
56,172.000,60,-3.1913640,55.9467610,24.1505,325.384,DONE,3,224.000,239.942
57,173.500,324,-3.1883920,55.9476980,17.6373,417.524,DONE,3,199.500,209.713
58,178.500,292,-3.1887350,55.9463340,37.9297,340.099,DONE,4,202.500,15.058
59,185.000,98,-3.1911330,55.9454980,10.7906,517.617,DONE,2,219.000,111.853
60,186.000,473,-3.1875590,55.9449610,35.2710,427.328,DONE,4,275.500,413.115
61,187.500,242,-3.1895030,55.9456500,61.5246,506.311,DONE,2,208.000,96.297
62,188.000,16,-3.1933770,55.9478380,60.8124,320.965,DONE,4,338.500,541.842
63,189.000,272,-3.1891600,55.9474870,69.1390,439.882,DONE,2,254.000,326.336
64,189.500,295,-3.1886730,55.9480290,38.4265,453.692,DONE,4,230.500,269.801
65,190.000,592,-3.1862790,55.9458170,11.9127,347.020,DONE,2,297.000,309.326
66,195.000,297,-3.1886680,55.9451920,45.9473,380.413,DONE,4,287.500,114.713
67,196.500,346,-3.1882370,55.9476920,60.8222,397.832,DONE,2,266.000,99.237
68,203.000,25,-3.1922920,55.9474690,20.6385,353.644,DONE,0,451.000,221.876
69,206.500,151,-3.1906810,55.9473650,27.4245,517.098,DONE,8,332.000,351.512
70,207.000,328,-3.1883550,55.9468730,18.1657,418.292,DONE,6,395.500,117.060
71,209.000,386,-3.1879480,55.9464040,8.6234,452.888,DONE,6,384.000,152.784
72,211.000,248,-3.1894500,55.9456810,36.4249,354.081,DONE,7,238.500,91.576
73,216.500,4,-3.1970110,55.9447950,52.1463,507.549,DONE,7,354.000,829.699
74,222.000,543,-3.1868370,55.9476590,13.2316,463.422,DONE,8,295.500,186.739
75,222.500,304,-3.1885560,55.9461270,50.5422,478.214,DONE,7,247.000,84.738
76,224.000,183,-3.1902330,55.9452730,21.6248,451.632,DONE,0,327.500,76.120
77,224.500,110,-3.1910620,55.9460040,8.8289,395.682,DONE,6,452.500,57.991
78,226.000,141,-3.1907470,55.9464560,9.1304,511.851,DONE,6,446.000,60.705
79,228.000,589,-3.1864140,55.9475630,48.0393,493.390,DONE,7,274.000,264.490
80,230.500,339,-3.1882780,55.9468850,40.1052,464.154,DONE,8,276.500,200.832
81,231.500,218,-3.1898260,55.9455840,43.2736,484.394,DONE,8,361.000,292.983
82,234.500,396,-3.1878900,55.9466230,46.7192,434.332,DONE,8,243.000,81.192
83,235.000,528,-3.1869150,55.9455760,44.3171,545.397,DONE,8,255.500,134.535
84,239.500,2,-3.1972900,55.9447940,50.0222,390.329,DONE,3,453.000,685.553
85,240.000,26,-3.1922650,55.9474970,8.8596,525.919,DONE,6,483.500,158.441
86,244.000,533,-3.1868750,55.9474860,41.7057,541.987,DONE,1,411.000,282.456
87,245.000,105,-3.1910910,55.9454260,9.8857,390.369,DONE,5,392.000,289.574
88,245.500,300,-3.1886250,55.9451040,67.6197,378.807,DONE,3,319.500,307.023
89,247.000,272,-3.1891600,55.9474870,18.4585,496.598,DONE,6,420.500,222.186
90,247.500,533,-3.1868750,55.9474860,12.3120,540.108,DONE,0,391.500,279.608
91,248.000,518,-3.1870090,55.9459600,39.1778,559.122,DONE,1,383.000,460.796
92,253.500,171,-3.1905420,55.9473940,21.5577,485.881,DONE,0,426.000,335.230
93,255.500,179,-3.1903230,55.9453690,15.8003,426.754,DONE,6,344.500,92.358
94,256.500,149,-3.1906890,55.9452010,27.9761,489.526,DONE,0,330.500,30.437
95,264.500,473,-3.1875590,55.9449610,68.3981,464.418,DONE,3,330.500,106.169
96,274.000,68,-3.1913140,55.9439470,35.2542,537.361,DONE,1,336.500,300.608
97,274.500,153,-3.1906630,55.9475980,32.8447,596.113,DONE,3,388.500,544.049
98,277.500,2,-3.1972900,55.9447940,48.6656,539.856,DONE,1,497.000,854.028
99,279.000,156,-3.1906500,55.9464580,40.5479,478.019,DONE,1,306.500,165.509
100,280.500,97,-3.1911340,55.9468610,8.2304,491.966,DONE,6,440.000,173.030
101,286.500,586,-3.1864740,55.9476320,14.6002,428.694,DONE,1,414.500,36.901
102,290.500,354,-3.1881650,55.9465490,40.1016,535.318,DONE,9,331.000,91.256
103,292.000,490,-3.1872350,55.9460150,52.6095,609.078,DONE,9,322.500,162.912
104,297.500,511,-3.1870510,55.9459510,45.6611,479.428,DONE,0,364.000,332.632
105,298.500,186,-3.1901980,55.9452790,69.5754,513.670,DONE,9,352.500,217.876
106,302.000,33,-3.1918910,55.9460370,54.0947,627.800,DONE,9,370.500,189.585
107,304.500,153,-3.1906630,55.9475980,28.9890,580.369,DONE,0,429.000,24.897
108,305.000,233,-3.1896170,55.9456110,38.7360,519.178,DONE,0,319.500,104.657
109,307.000,419,-3.1878000,55.9455120,16.8240,566.950,DONE,6,367.500,82.352
110,311.000,273,-3.1891410,55.9451180,36.3172,579.177,DONE,6,355.500,70.871
111,315.500,247,-3.1894510,55.9458840,19.5622,606.270,DONE,6,335.000,66.784
112,317.000,593,-3.1860560,55.9471890,51.9676,534.364,DONE,5,446.000,412.180
113,318.000,140,-3.1907740,55.9465250,60.7052,642.333,DONE,5,406.000,140.902
114,319.000,203,-3.1900490,55.9451390,8.8172,537.200,DONE,6,348.500,41.896
115,319.500,74,-3.1912770,55.9464470,15.1564,651.982,DONE,6,469.000,161.758
116,322.500,424,-3.1877790,55.9449950,55.7803,459.702,DONE,5,363.500,230.036
117,323.000,445,-3.1876990,55.9464780,40.0884,596.506,DONE,5,339.500,141.222
118,325.000,297,-3.1886680,55.9451920,22.2306,536.879,DONE,6,358.500,30.592
119,329.000,466,-3.1875880,55.9464100,55.4114,636.020,DONE,8,434.000,131.018
120,331.000,80,-3.1912410,55.9449000,26.3701,655.532,EXPIRED,,,0.000
121,332.000,530,-3.1869040,55.9452920,29.4094,619.157,DONE,4,460.500,179.390
122,336.000,64,-3.1913420,55.9468710,21.4849,623.029,EXPIRED,,,0.000
123,337.000,13,-3.1946950,55.9448760,24.7598,544.462,DONE,2,559.500,412.660
124,338.500,79,-3.1912420,55.9453990,19.4312,470.885,EXPIRED,,,0.000
125,339.500,45,-3.1916340,55.9452620,25.5941,640.292,EXPIRED,,,0.000
126,341.500,202,-3.1900590,55.9450820,17.5982,577.597,EXPIRED,,,0.000
127,342.000,379,-3.1879760,55.9468600,59.7050,656.799,DONE,2,435.500,194.166
128,342.500,570,-3.1866750,55.9473790,29.3600,498.926,EXPIRED,,,0.000
129,343.500,144,-3.1907270,55.9451940,17.4440,616.771,EXPIRED,,,0.000
130,344.000,1,-3.1975560,55.9447930,37.8153,639.327,EXPIRED,,,0.000
131,347.500,413,-3.1878190,55.9466090,25.7555,535.870,DONE,2,417.500,275.857
132,353.000,523,-3.1869520,55.9462580,54.8262,562.947,DONE,8,446.000,115.679
133,354.500,453,-3.1876750,55.9467250,24.4415,581.613,EXPIRED,,,0.000
134,358.000,172,-3.1905390,55.9451150,65.4145,497.690,DONE,2,390.000,120.800
135,363.500,423,-3.1877850,55.9471820,43.5855,523.926,DONE,2,461.000,163.198
136,364.500,208,-3.1900120,55.9450860,34.2903,670.548,EXPIRED,,,0.000
137,366.000,211,-3.1899640,55.9466570,57.0243,613.335,DONE,9,419.000,213.781
138,367.000,241,-3.1895210,55.9457760,68.7087,683.624,DONE,2,377.500,82.045
139,367.500,568,-3.1866760,55.9473670,46.0342,637.194,DONE,4,495.500,333.509
140,374.500,491,-3.1872350,55.9468020,9.1121,629.572,EXPIRED,,,0.000
141,375.500,9,-3.1951020,55.9449750,48.2998,505.739,DONE,4,568.000,371.740
142,377.500,463,-3.1876260,55.9452190,19.0904,561.851,EXPIRED,,,0.000
143,379.500,217,-3.1898270,55.9472830,56.4309,554.513,DONE,9,443.000,136.834
144,380.500,87,-3.1912030,55.9468420,64.0589,659.278,DONE,9,429.000,107.629
145,383.000,363,-3.1880890,55.9465580,44.7053,665.001,DONE,4,443.500,168.063
146,390.000,275,-3.1890800,55.9473740,43.4934,670.404,DONE,2,499.500,272.301
147,391.500,437,-3.1877340,55.9471990,18.4878,641.462,EXPIRED,,,0.000
148,394.000,200,-3.1900710,55.9451470,53.2510,581.282,DONE,8,489.500,182.310
149,396.500,397,-3.1878890,55.9448280,56.1709,594.896,DONE,8,472.000,242.960
150,397.500,577,-3.1866170,55.9448370,38.6895,697.889,DONE,9,498.500,502.074
151,401.500,343,-3.1882570,55.9450460,42.0141,672.782,DONE,6,565.000,230.106
152,403.500,360,-3.1881220,55.9448370,40.9260,659.981,DONE,6,567.500,24.747
153,415.500,422,-3.1877860,55.9463160,11.7319,550.013,EXPIRED,,,0.000
154,417.000,147,-3.1906990,55.9464590,50.8003,691.601,DONE,4,535.500,405.731
155,423.500,362,-3.1881000,55.9447940,18.6325,623.150,EXPIRED,,,0.000
156,425.000,77,-3.1912580,55.9468340,11.0147,663.358,EXPIRED,,,0.000
157,425.500,264,-3.1892730,55.9474180,29.2375,721.151,EXPIRED,,,0.000
158,429.000,464,-3.1876150,55.9465130,27.3768,593.164,EXPIRED,,,0.000
159,432.000,144,-3.1907270,55.9451940,32.4796,700.473,DONE,0,541.000,193.173
160,433.000,298,-3.1886610,55.9462720,25.4550,715.603,EXPIRED,,,0.000
161,434.500,558,-3.1867310,55.9474360,59.3430,753.207,DONE,2,470.000,84.057
162,436.500,518,-3.1870090,55.9459600,31.9379,595.563,EXPIRED,,,0.000
163,442.000,87,-3.1912030,55.9468420,48.8057,733.541,DONE,2,521.000,191.325
164,444.000,70,-3.1912950,55.9441950,34.7707,683.623,DONE,5,596.500,276.836
165,444.500,336,-3.1882980,55.9450740,34.4899,592.605,EXPIRED,,,0.000
166,446.000,248,-3.1894500,55.9456810,39.2153,586.311,DONE,6,524.500,91.576
167,449.500,404,-3.1878660,55.9474880,10.6612,583.889,EXPIRED,,,0.000
168,450.000,323,-3.1884000,55.9451130,51.9309,643.330,DONE,5,569.000,507.917
169,453.500,85,-3.1912120,55.9454730,38.7779,589.185,EXPIRED,,,0.000
170,455.000,2,-3.1972900,55.9447940,47.6365,669.501,DONE,8,650.000,635.229
171,456.500,173,-3.1905020,55.9474030,47.3850,751.564,DONE,6,619.000,515.599
172,461.500,60,-3.1913640,55.9467610,68.9447,629.561,DONE,5,492.000,238.894
173,462.500,334,-3.1883210,55.9468280,15.4714,781.586,EXPIRED,,,0.000
174,465.500,313,-3.1884760,55.9451260,25.0724,743.867,EXPIRED,,,0.000
175,468.500,287,-3.1888090,55.9475050,63.2292,808.281,DONE,5,514.000,222.351
176,469.000,476,-3.1875190,55.9459270,33.2972,784.425,DONE,1,718.000,204.831
177,471.000,393,-3.1878920,55.9462960,61.5300,698.466,DONE,0,497.000,160.894
178,472.500,212,-3.1899330,55.9455660,24.1993,694.402,EXPIRED,,,0.000
179,473.000,110,-3.1910620,55.9460040,13.3909,604.012,EXPIRED,,,0.000
180,474.500,169,-3.1905480,55.9472600,60.2311,629.820,DONE,0,574.500,337.616
181,480.000,343,-3.1882570,55.9450460,65.1076,707.120,DONE,0,522.000,232.689
182,480.500,289,-3.1887790,55.9450980,35.0491,739.209,DONE,9,631.500,314.865
183,481.500,311,-3.1884920,55.9463920,16.3461,755.693,EXPIRED,,,0.000
184,482.000,74,-3.1912770,55.9464470,38.7779,632.588,DONE,8,591.500,445.770
185,483.500,323,-3.1884000,55.9451130,66.4276,656.336,DONE,8,547.000,233.728
186,484.000,372,-3.1880020,55.9464720,14.5326,699.456,DONE,9,708.000,114.085
187,487.500,90,-3.1911860,55.9477870,11.4050,822.375,EXPIRED,,,0.000
188,488.500,334,-3.1883210,55.9468280,15.7204,727.947,EXPIRED,,,0.000
189,494.500,51,-3.1915520,55.9467010,8.2811,668.939,EXPIRED,,,0.000
190,496.000,426,-3.1877650,55.9464170,43.0587,804.624,DONE,6,540.000,158.881
191,497.000,426,-3.1877650,55.9464170,67.1490,796.508,DONE,8,522.000,130.299
192,500.000,184,-3.1902120,55.9451700,35.9754,638.283,DONE,3,567.500,75.109
193,515.500,362,-3.1881000,55.9447940,10.1681,757.776,EXPIRED,,,0.000
194,517.500,79,-3.1912420,55.9453990,8.8773,781.847,DONE,6,805.500,14.918
195,521.000,82,-3.1912310,55.9454370,14.6263,808.108,EXPIRED,,,0.000
196,522.000,223,-3.1898000,55.9456220,64.7591,714.458,DONE,3,559.000,106.457
197,524.000,169,-3.1905480,55.9472600,26.0800,660.603,EXPIRED,,,0.000
198,524.500,178,-3.1903260,55.9452560,13.3488,803.529,EXPIRED,,,0.000
199,526.000,559,-3.1867190,55.9475120,61.1649,670.863,DONE,3,643.500,441.766
200,527.500,150,-3.1906870,55.9475920,18.5552,675.490,EXPIRED,,,0.000
201,528.500,497,-3.1871740,55.9457020,50.8333,785.320,DONE,4,646.500,265.987
202,529.500,296,-3.1886680,55.9451050,11.7429,726.981,EXPIRED,,,0.000
203,533.000,480,-3.1874710,55.9472690,32.9920,856.704,DONE,1,696.500,85.212
204,534.000,547,-3.1868120,55.9447190,56.8006,871.509,DONE,3,598.000,306.075
205,535.000,158,-3.1906310,55.9450990,35.0346,813.105,DONE,1,751.000,323.533
206,535.500,97,-3.1911340,55.9468610,33.3456,822.437,DONE,1,778.000,268.452
207,537.500,235,-3.1895910,55.9473260,11.7181,767.921,EXPIRED,,,0.000
208,539.500,208,-3.1900120,55.9450860,51.4269,852.478,DONE,1,617.000,202.002
209,540.500,377,-3.1879850,55.9468670,37.3162,870.807,DONE,1,688.000,107.374
210,552.000,419,-3.1878000,55.9455120,51.6069,719.965,DONE,1,643.500,218.885
211,553.500,524,-3.1869520,55.9472970,61.2779,798.670,DONE,9,675.500,409.594
212,555.500,105,-3.1910910,55.9454260,65.9522,736.897,DONE,9,591.500,193.686
213,557.000,44,-3.1916380,55.9460200,57.5647,704.936,DONE,9,601.000,102.069
214,558.000,506,-3.1870970,55.9450380,21.4800,897.444,DONE,5,766.500,363.455
215,559.000,487,-3.1873370,55.9461490,32.5380,898.402,DONE,6,713.500,146.773
216,564.000,311,-3.1884920,55.9463920,20.8011,862.731,DONE,1,984.000,207.910
217,565.000,218,-3.1898260,55.9455840,48.1018,789.694,DONE,4,619.500,117.614
218,569.500,172,-3.1905390,55.9451150,55.1686,791.246,DONE,1,621.500,41.715
219,581.500,507,-3.1870960,55.9453050,61.6017,883.830,DONE,1,652.000,75.044
220,583.500,184,-3.1902120,55.9451700,17.6344,915.827,EXPIRED,,,0.000
221,585.500,272,-3.1891600,55.9474870,30.9549,780.726,DONE,2,922.500,281.720
222,592.500,199,-3.1900790,55.9451530,38.1590,857.523,DONE,0,709.500,203.136
223,599.500,425,-3.1877740,55.9467190,19.0832,807.856,EXPIRED,,,0.000
224,600.500,492,-3.1872320,55.9452160,64.3698,916.694,DONE,4,654.000,70.784
225,604.500,570,-3.1866750,55.9473790,20.5872,918.417,EXPIRED,,,0.000
226,605.000,420,-3.1877980,55.9446590,55.8756,797.589,DONE,4,666.000,125.278
227,606.000,18,-3.1932820,55.9478010,14.4926,939.461,EXPIRED,,,0.000
228,613.000,508,-3.1870920,55.9458240,18.0149,847.447,EXPIRED,,,0.000
229,613.500,67,-3.1913150,55.9468500,38.9090,819.819,DONE,2,756.500,458.653
230,616.000,465,-3.1876040,55.9475420,20.3810,768.327,EXPIRED,,,0.000
231,617.500,224,-3.1897840,55.9472200,10.9649,917.788,EXPIRED,,,0.000
232,618.000,63,-3.1913440,55.9435730,43.2782,750.007,DONE,0,732.000,236.150
233,621.000,442,-3.1877090,55.9467000,49.1392,866.213,DONE,0,678.500,177.962
234,622.500,465,-3.1876040,55.9475420,12.3106,847.674,EXPIRED,,,0.000
235,623.000,545,-3.1868190,55.9476480,63.5278,929.951,DONE,2,670.000,155.650
236,634.500,389,-3.1879350,55.9468820,54.7624,932.570,DONE,2,653.500,114.125
237,638.500,421,-3.1877880,55.9454230,62.3656,829.648,DONE,2,710.500,372.579
238,640.500,589,-3.1864140,55.9475630,21.2883,841.125,DONE,5,894.000,63.287
239,641.500,322,-3.1884010,55.9464560,37.4295,786.482,DONE,5,693.500,173.509
240,642.000,326,-3.1883700,55.9461780,22.2387,902.335,DONE,0,689.000,104.067
241,645.500,455,-3.1876730,55.9465530,66.3295,943.302,DONE,0,661.000,96.963
242,655.500,380,-3.1879710,55.9464080,20.6600,876.155,DONE,1,894.000,154.667
243,657.000,305,-3.1885510,55.9460930,36.5780,971.938,DONE,3,686.500,80.911
244,660.000,248,-3.1894500,55.9456810,53.5746,912.713,DONE,3,678.500,91.576
245,660.500,139,-3.1907780,55.9454060,10.3888,995.105,EXPIRED,,,0.000
246,664.000,82,-3.1912310,55.9454370,42.2343,926.404,DONE,3,757.500,442.283
247,664.500,181,-3.1902710,55.9451600,26.1835,1002.117,DONE,1,935.500,212.307
248,666.000,567,-3.1866790,55.9473900,40.9685,874.512,DONE,3,713.500,162.916
249,666.500,168,-3.1905590,55.9474830,27.3773,857.275,EXPIRED,,,0.000
250,668.500,448,-3.1876950,55.9467030,45.9573,825.955,DONE,3,697.500,107.400
251,669.500,510,-3.1870760,55.9475690,56.8470,928.034,DONE,5,808.000,398.956
252,670.000,384,-3.1879580,55.9449560,32.3960,907.594,DONE,4,887.000,12.026
253,672.500,155,-3.1906520,55.9450960,48.3508,937.583,DONE,5,717.000,235.344
254,675.000,85,-3.1912120,55.9454730,53.4599,842.283,DONE,5,730.000,125.008
255,677.000,174,-3.1904610,55.9472870,43.9508,953.963,DONE,1,787.000,83.012
256,678.000,443,-3.1877070,55.9455260,28.9051,872.986,DONE,8,881.000,129.371
257,681.000,552,-3.1867660,55.9475040,69.9387,989.535,DONE,9,763.000,10.900
258,684.000,89,-3.1911900,55.9455240,62.7683,841.860,DONE,6,804.000,155.228
259,688.500,565,-3.1866840,55.9474440,67.0688,993.750,DONE,9,761.500,337.611
260,689.000,363,-3.1880890,55.9465580,28.7405,909.744,DONE,8,908.500,190.825
261,690.000,419,-3.1878000,55.9455120,68.4059,837.993,DONE,9,725.500,158.906
262,691.000,9,-3.1951020,55.9449750,11.0837,891.758,EXPIRED,,,0.000
263,694.500,554,-3.1867540,55.9475850,63.1842,938.957,DONE,6,745.000,292.090
264,695.000,87,-3.1912030,55.9468420,52.1722,834.401,DONE,6,788.000,411.485
265,705.500,108,-3.1910750,55.9454380,58.1932,1041.661,DONE,8,786.000,215.518
266,707.500,49,-3.1915680,55.9448880,46.5880,849.261,DONE,2,806.500,265.102
267,708.500,453,-3.1876750,55.9467250,65.6972,1042.954,DONE,4,761.500,116.694
268,709.500,109,-3.1910680,55.9453320,60.6298,1047.873,DONE,4,830.500,140.479
269,711.500,207,-3.1900180,55.9450990,58.8368,1017.535,DONE,8,796.500,102.137
270,713.000,69,-3.1913090,55.9454130,50.2649,942.967,DONE,0,790.500,210.739
271,716.000,180,-3.1903160,55.9473320,16.4375,875.090,DONE,4,966.500,316.543
272,718.000,315,-3.1884730,55.9463060,56.4359,851.185,DONE,8,765.000,150.178
273,721.000,514,-3.1870410,55.9454610,16.9526,981.625,DONE,0,893.000,436.519
274,722.000,420,-3.1877980,55.9446590,42.5061,856.416,DONE,8,815.000,195.125
275,724.000,439,-3.1877240,55.9471920,27.0724,946.114,DONE,1,878.000,76.745
276,724.500,171,-3.1905420,55.9473940,50.4353,970.994,DONE,0,846.500,22.582
277,725.500,503,-3.1871130,55.9456150,37.8254,984.427,DONE,5,855.000,216.910
278,726.000,41,-3.1916940,55.9448710,39.5257,937.908,DONE,5,949.000,531.791
279,726.500,364,-3.1880820,55.9471320,14.2565,908.188,EXPIRED,,,0.000
280,727.500,421,-3.1877880,55.9454230,27.8955,987.693,DONE,1,912.000,166.387
281,733.000,424,-3.1877790,55.9449950,8.2426,1030.667,EXPIRED,,,0.000
282,734.000,371,-3.1880160,55.9450600,36.2929,1057.479,DONE,4,885.500,85.847
283,735.500,440,-3.1877200,55.9468140,20.0364,1049.413,DONE,1,870.500,127.400
284,736.500,141,-3.1907470,55.9464560,23.0681,965.713,DONE,4,816.500,403.518
285,739.500,70,-3.1912950,55.9441950,49.9786,1028.105,DONE,0,805.500,146.494
286,741.500,166,-3.1905970,55.9472450,51.7411,1018.822,DONE,0,844.000,378.794
287,748.500,557,-3.1867330,55.9473350,67.5818,912.498,DONE,4,776.500,152.202
288,752.000,588,-3.1864510,55.9449210,47.2697,977.138,DONE,2,849.000,417.506
289,756.500,499,-3.1871650,55.9459250,19.9015,1010.544,EXPIRED,,,0.000
